213816,7130264,24
198362,7130288,16
143989,7130304,22
206361,7130326,23
203737,7130349,156
210925,7130505,39
216672,7130544,29
266293,7130573,200
517267,7130773,32
248413,7130805,22
204132,7130827,23
209526,7130850,192
373380,7131042,1
8740,7131043,23
210904,7131066,47
377520,7131113,4200
4576,7135313,0
241,7135313,0
4162,7135313,1
2622,7135314,0
6493,7135314,2
15611,7135316,1
15691,7135317,2
10043,7135319,3
4292,7135322,0
4152,7135322,2
11489,7135324,0
5283,7135324,4
31228,7135328,0
1991,7135328,0
4400,7135328,2
16290,7135330,1
4948,7135331,9
4531,7135340,28623
33782,7163963,15
36140,7163978,5
52668,7163983,8
29713,7163991,1
38264,7163992,8
35875,7164000,7
30773,7164007,3
31097,7164010,1
32526,7164011,7
31574,7164018,3
30268,7164021,4
34982,7164025,4
33316,7164029,3
33138,7164032,3
26248,7164035,2
16271,7164037,5
31904,7164042,4
33817,7164046,4
33926,7164050,3
30239,7164053,10
26312,7164063,1
53222,7164064,3
37456,7164067,10
34563,7164077,7
30842,7164084,3
26377,7164087,0
32536,7164087,14
35768,7164101,123
25067,7164224,21
29995,7164245,0
32262,7164245,6
28756,7164251,2
31101,7164253,11
25041,7164264,2
30750,7164266,6
31387,7164272,3
33318,7164275,3
25105,7164278,4
35178,7164282,3
31401,7164285,1
30621,7164286,56
31517,7164342,121
26271,7164463,2
32331,7164465,17
31758,7164482,3
32473,7164485,4
37326,7164489,3
30254,7164492,4
33260,7164496,1
3756,7164497,2
21040,7164499,4
29827,7164503,3
30283,7164506,7
25688,7164513,4
41027,7164517,7
61948,7164524,4
33383,7164528,4
34050,7164532,3
33230,7164535,3
32166,7164538,58
33785,7164596,7
35025,7164603,5
38819,7164608,0
40987,7164608,95
56574,7164703,2
24925,7164705,4
31822,7164709,3
31808,7164712,11
40620,7164723,4
31141,7164727,3
36257,7164730,4
34873,7164734,3
26176,7164737,2
20584,7164739,5
37316,7164744,2
22833,7164746,4
33437,7164750,3
29195,7164753,4
30622,7164757,2
16488,7164759,4
32797,7164763,4
31421,7164767,4
33715,7164771,2
25647,7164773,1
4677,7164774,3
29220,7164777,4
32801,7164781,4
40353,7164785,4
32042,7164789,4
37447,7164793,4
34238,7164797,3
26908,7164800,5
52337,7164805,4
32035,7164809,131
28456,7164940,4
31768,7164944,21
32715,7164965,7
55288,7164972,1
13001,7164973,3
31178,7164976,4
31061,7164980,3
31679,7164983,2
19634,7164985,4
31322,7164989,17
158876,7165006,4
30945,7165010,3
31659,7165013,4
35711,7165017,6
56310,7165023,4
35321,7165027,4
36158,7165031,4
31234,7165035,2
25267,7165037,3
25490,7165040,4
34371,7165044,3
27763,7165047,4
35948,7165051,4
33472,7165055,3
31601,7165058,145
52489,7165203,4
30687,7165207,16
31779,7165223,3
27551,7165226,3
31760,7165229,4
35348,7165233,3
31127,7165236,4
31639,7165240,4
33916,7165244,2
25542,7165246,4
35086,7165250,4
34622,7165254,4
36421,7165258,2
18634,7165260,0
226,7165260,1
7060,7165261,4
32846,7165265,3
26921,7165268,3
30995,7165271,4
31664,7165275,4
39355,7165279,3
31854,7165282,4
31862,7165286,3
32173,7165289,4
28843,7165293,2
26181,7165295,4
30230,7165299,3
32518,7165302,4
33495,7165306,6
56015,7165312,150
36293,7165462,6
53184,7165468,3
26894,7165471,3
26344,7165474,7
32336,7165481,5
41277,7165486,3
31524,7165489,4
35177,7165493,6
54486,7165499,4
36074,7165503,4
32239,7165507,3
33102,7165510,4
31052,7165514,3
31827,7165517,4
30627,7165521,5
32674,7165526,3
31821,7165529,4
35310,7165533,4
31557,7165537,2
17822,7165539,5
51598,7165544,4
31057,7165548,3
32380,7165551,4
31344,7165555,2
25354,7165557,4
34268,7165561,6
54855,7165567,135
34552,7165702,3
31357,7165705,4
31762,7165709,16
38919,7165725,4
33865,7165729,3
31426,7165732,4
31620,7165736,3
31569,7165739,5
41038,7165744,3
31219,7165747,4
30712,7165751,3
33651,7165754,4
36037,7165758,4
30808,7165762,4
32872,7165766,9
77150,7165775,3
30438,7165778,1
12329,7165779,4
31518,7165783,3
27327,7165786,4
34089,7165790,5
49706,7165795,4
31517,7165799,3
35836,7165802,3
25849,7165805,7
65932,7165812,149
32231,7165961,5
38966,7165966,3
33599,7165969,4
31311,7165973,3
30922,7165976,6
24947,7165982,4
31606,7165986,3
27903,7165989,3
26613,7165992,0
1612,7165992,4
36079,7165996,3
28972,7165999,6
31023,7166005,3
30682,7166008,4
31570,7166012,4
36415,7166016,1
13021,7166017,6
53930,7166023,3
31522,7166026,4
34988,7166030,5
42368,7166035,3
29718,7166038,4
32372,7166042,3
26787,7166045,3
31904,7166048,4
35081,7166052,4
30784,7166056,3
29453,7166059,3
33484,7166062,3
23970,7166065,4
33341,7166069,133
25069,7166202,3
32341,7166205,17
39603,7166222,5
48537,7166227,4
30963,7166231,3
32275,7166234,3
25217,7166237,5
34552,7166242,6
52261,7166248,4
31311,7166252,0
7803,7166252,4
33158,7166256,25
54836,7166281,80
40644,7166361,40
32211,7166401,20
31930,7166421,43
33377,7166464,19
31891,7166483,39
51770,7166522,39
40223,7166561,4
32665,7166565,3
23983,7166568,18
32715,7166586,7
64784,7166593,4
36285,7166597,3
29444,7166600,3
25330,7166603,3
24965,7166606,4
38725,7166610,1
226,7166611,19
179978,7166630,6
54709,7166636,4
31537,7166640,3
31739,7166643,15
131397,7166658,44
29728,7166702,4
33176,7166706,18
53496,7166724,5
49065,7166729,4
35178,7166733,4
30603,7166737,3
31770,7166740,4
37872,7166744,3
24879,7166747,4
33413,7166751,3
31118,7166754,4
35632,7166758,4
38387,7166762,5
39529,7166767,4
35729,7166771,3
32902,7166774,4
34928,7166778,4
34446,7166782,3
28663,7166785,4
35851,7166789,3
26979,7166792,4
32368,7166796,3
31371,7166799,3
31735,7166802,3
27168,7166805,6
54845,7166811,4
25577,7166815,148
31241,7166963,0
4565,7166963,4
31761,7166967,3
31613,7166970,4
30716,7166974,3
31837,7166977,7
32295,7166984,3
25513,7166987,3
33505,7166990,3
25340,7166993,4
31573,7166997,3
35136,7167000,4
33191,7167004,4
30270,7167008,6
55861,7167014,6
53944,7167020,3
32759,7167023,3
26076,7167026,4
30859,7167030,1
13087,7167031,4
38400,7167035,3
26807,7167038,3
22495,7167041,2
21938,7167043,5
46216,7167048,4
30935,7167052,4
36566,7167056,3
32319,7167059,5
40083,7167064,136
33382,7167200,23
54940,7167223,3
30230,7167226,6
55562,7167232,4
35815,7167236,4
30717,7167240,3
26463,7167243,3
24998,7167246,6
53362,7167252,3
32472,7167255,4
32682,7167259,3
25297,7167262,5
36152,7167267,9
79851,7167276,7
62065,7167283,3
30675,7167286,5
40584,7167291,4
36009,7167295,3
32168,7167298,3
30269,7167301,5
40527,7167306,3
32347,7167309,5
37395,7167314,3
33064,7167317,144
49062,7167461,3
29980,7167464,4
31747,7167468,16
53929,7167484,4
37024,7167488,3
31116,7167491,4
35328,7167495,2
19190,7167497,3
26105,7167500,5
32695,7167505,1
3798,7167506,5
52228,7167511,3
27739,7167514,4
30661,7167518,3
33044,7167521,4
30740,7167525,3
31289,7167528,4
32449,7167532,3
32888,7167535,7
56160,7167542,3
31844,7167545,4
31278,7167549,4
37486,7167553,2
21391,7167555,6
54217,7167561,4
35763,7167565,3
31459,7167568,1
11575,7167569,3
32067,7167572,127
31407,7167699,19
18583,7167718,3
31482,7167721,8
32109,7167729,5
41806,7167734,1
16207,7167735,4
33317,7167739,4
33947,7167743,4
36414,7167747,1
9076,7167748,2
17933,7167750,3
31032,7167753,4
35378,7167757,6
35570,7167763,4
36308,7167767,4
37108,7167771,4
33525,7167775,4
36201,7167779,3
30446,7167782,6
53033,7167788,3
31303,7167791,3
26127,7167794,4
30768,7167798,3
36219,7167801,4
26200,7167805,4
30743,7167809,3
30538,7167812,3
30963,7167815,6
31426,7167821,4
31808,7167825,138
14073,7167963,3
30200,7167966,4
33605,7167970,3
32776,7167973,8
6736,7167981,4
33722,7167985,4
37202,7167989,4
33018,7167993,7
63179,7168000,19
16637,7168019,1
31376,7168020,0
54070,7168020,8
147459,7168028,4
33632,7168032,3
31238,7168035,5
40181,7168040,6
61281,7168046,4
34510,7168050,4
32904,7168054,3
31893,7168057,4
36685,7168061,5
39058,7168066,3
32984,7168069,128
35037,7168197,23
34992,7168220,1
11485,7168221,7
57987,7168228,1
11959,7168229,2
16245,7168231,3
30739,7168234,4
32245,7168238,9
76851,7168247,3
30836,7168250,4
31248,7168254,3
29106,7168257,4
39276,7168261,4
34151,7168265,14
29524,7168279,20
35202,7168299,20
26712,7168319,58
32004,7168377,39
32156,7168416,100
53070,7168516,22
31773,7168538,23
55632,7168561,3
31405,7168564,6
53422,7168570,12
52914,7168582,3
31763,7168585,14
31003,7168599,2
25073,7168601,9
76869,7168610,1
7947,7168611,8
28894,7168619,0
1552,7168619,6
54024,7168625,7
26702,7168632,3
25732,7168635,17
27526,7168652,1
32748,7168653,0
30924,7168653,0
53638,7168653,2
34263,7168655,4
35703,7168659,2
21007,7168661,62
26782,7168723,3
25974,7168726,5
46825,7168731,3
31509,7168734,4
31189,7168738,1
12834,7168739,3
26120,7168742,1
11075,7168743,3
29025,7168746,6
52982,7168752,5
39055,7168757,3
31395,7168760,5
31886,7168765,4
34541,7168769,3
31121,7168772,0
241,7168772,3
28167,7168775,4
31988,7168779,4
34895,7168783,4
31937,7168787,3
35720,7168790,6
54786,7168796,3
25201,7168799,6
52719,7168805,4
32983,7168809,3
30820,7168812,7
53070,7168819,3
29891,7168822,139
46113,7168961,4
37027,7168965,18
31835,7168983,4
30596,7168987,3
31509,7168990,0
502,7168990,18
162664,7169008,4
31556,7169012,2
24886,7169014,4
34499,7169018,4
35092,7169022,4
35749,7169026,4
35614,7169030,4
35665,7169034,6
57306,7169040,4
31358,7169044,6
54254,7169050,5
52443,7169055,5
39075,7169060,2
26193,7169062,9
78151,7169071,3
30877,7169074,148
40491,7169222,3
30137,7169225,5
36224,7169230,0
514,7169230,3
31584,7169233,4
31819,7169237,8
31635,7169245,4
31493,7169249,2
18808,7169251,4
36434,7169255,4
39176,7169259,3
29646,7169262,4
36112,7169266,4
33345,7169270,1
11668,7169271,4
32912,7169275,7
64655,7169282,3
31260,7169285,5
38848,7169290,2
25206,7169292,6
53499,7169298,4
33570,7169302,3
26982,7169305,4
36979,7169309,4
39074,7169313,6
54070,7169319,4
30689,7169323,3
30904,7169326,15
31794,7169341,121
11253,7169462,3
25582,7169465,21
28548,7169486,20
183775,7169506,6
52724,7169512,3
32015,7169515,4
31902,7169519,6
58071,7169525,4
33751,7169529,2
15952,7169531,3
34344,7169534,3
26281,7169537,4
31439,7169541,8
79183,7169549,4
33540,7169553,4
31863,7169557,3
33929,7169560,2
19144,7169562,4
31243,7169566,3
31550,7169569,4
35581,7169573,4
31730,7169577,3
26637,7169580,142
13009,7169722,6
46539,7169728,6
53846,7169734,12
77437,7169746,7
62241,7169753,9
78299,7169762,6
51867,7169768,8
77096,7169776,7
47117,7169783,6
49029,7169789,5
52553,7169794,6
52543,7169800,19
159256,7169819,4
39640,7169823,4
33530,7169827,136
78690,7169963,25
56287,7169988,7
62016,7169995,20
177918,7170015,9
79185,7170024,17
161250,7170041,10
84391,7170051,8
80441,7170059,6
51371,7170065,7
64392,7170072,160
184337,7170232,1068
1008,7171300,8979
32852,7180279,8
32351,7180287,16
31177,7180303,3
31443,7180306,3
24976,7180309,4
31306,7180313,2
26474,7180315,4
31333,7180319,4
34297,7180323,3
34320,7180326,4
34311,7180330,4
31864,7180334,2
27896,7180336,1
31584,7180337,3
34276,7180340,3
31969,7180343,568
1770995,7180911,3
27552,7180914,4
31816,7180918,3
34986,7180921,5
39199,7180926,115
7364,7181041,4
36039,7181045,4
30887,7181049,3
33418,7181052,4
35267,7181056,3
29601,7181059,4
25869,7181063,4
35806,7181067,4
34553,7181071,3
33509,7181074,4
37653,7181078,4
32113,7181082,3
25311,7181085,3
32683,7181088,4
31984,7181092,3
28762,7181095,4
36199,7181099,4
34861,7181103,4
33923,7181107,4
33290,7181111,3
32519,7181114,4
31254,7181118,3
32067,7181121,5
35216,7181126,3
32047,7181129,4
32058,7181133,2
26435,7181135,4
31796,7181139,3
31419,7181142,134
32115,7181276,3
33820,7181279,20
25835,7181299,7
24947,7181306,3
25012,7181309,3
35257,7181312,1
35314,7181313,2
26318,7181315,3
27044,7181318,4
31207,7181322,7
30815,7181329,3
24816,7181332,4
35133,7181336,2
32797,7181338,1
26131,7181339,2
24836,7181341,3
32796,7181344,7
25489,7181351,1
30960,7181352,2
31323,7181354,463
1456359,7181817,4
35616,7181821,305
1468907,7182126,4
30126,7182130,445
1382568,7182575,4
32409,7182579,3
30624,7182582,3
30311,7182585,300
1384240,7182885,3
26777,7182888,4
30586,7182892,3
31407,7182895,3
30515,7182898,144
32377,7183042,4
32408,7183046,4
33191,7183050,14
31201,7183064,4
30988,7183068,3
30881,7183071,3
25967,7183074,0
37932,7183074,8
35240,7183082,3
29870,7183085,3
27148,7183088,3
28805,7183091,3
27040,7183094,2
17741,7183096,0
31340,7183096,7
30560,7183103,2
53654,7183105,3
31783,7183108,8
29260,7183116,2
30602,7183118,1
31464,7183119,6
26621,7183125,1
30810,7183126,6
31420,7183132,4
33077,7183136,4
36020,7183140,4
31893,7183144,0
1612,7183144,2
21807,7183146,2
33009,7183148,2
30696,7183150,154
31097,7183304,4
31513,7183308,4
35557,7183312,4
34732,7183316,3
32856,7183319,6
49448,7183325,3
30640,7183328,1
31131,7183329,5
31017,7183334,1
31171,7183335,10
54603,7183345,1
28739,7183346,1
21079,7183347,0
481,7183347,7
31298,7183354,6
18551,7183360,2
33008,7183362,1
25410,7183363,1
12979,7183364,3
30452,7183367,6
16123,7183373,3
35683,7183376,2
33324,7183378,6
31468,7183384,1
30290,7183385,3
32006,7183388,4
40953,7183392,4
28862,7183396,4
36408,7183400,3
31312,7183403,137
18652,7183540,3
51578,7183543,2
38662,7183545,21
55697,7183566,2
31813,7183568,1
31140,7183569,3
35738,7183572,9
41946,7183581,4
36790,7183585,7
57333,7183592,3
32501,7183595,4
31807,7183599,3
32609,7183602,4
34849,7183606,3
32163,7183609,1
32446,7183610,4
47953,7183614,3
30357,7183617,9
25086,7183626,2
54189,7183628,2
31684,7183630,3
33630,7183633,4
29009,7183637,3
26601,7183640,3
31554,7183643,3
31068,7183646,151
25134,7183797,8
31758,7183805,4
32564,7183809,1
15303,7183810,4
31818,7183814,3
30711,7183817,5
30632,7183822,1
31671,7183823,11
30403,7183834,1
78054,7183835,7
36069,7183842,5
38809,7183847,3
30191,7183850,4
39969,7183854,0
32402,7183854,3
29921,7183857,3
25372,7183860,3
33301,7183863,3
21985,7183866,3
31491,7183869,8
31749,7183877,2
21167,7183879,4
31593,7183883,2
32771,7183885,1
29650,7183886,3
31778,7183889,3
29089,7183892,8
35992,7183900,1
40060,7183901,136
26655,7184037,25
52540,7184062,4
39957,7184066,0
35708,7184066,4
32035,7184070,3
31124,7184073,4
31853,7184077,3
27970,7184080,6
53888,7184086,9
38509,7184095,0
39512,7184095,4
31869,7184099,4
38784,7184103,3
25312,7184106,7
25172,7184113,2
31725,7184115,1
31371,7184116,3
37076,7184119,4
33412,7184123,4
32610,7184127,3
33114,7184130,4
34007,7184134,4
35913,7184138,3
29771,7184141,4
36163,7184145,4
32196,7184149,8
35563,7184157,145
31361,7184302,1
38292,7184303,3
37227,7184306,7
31148,7184313,1
31608,7184314,9
36915,7184323,3
32707,7184326,1
30586,7184327,7
35339,7184334,3
30843,7184337,1
31102,7184338,3
35614,7184341,3
23814,7184344,2
22774,7184346,5
8281,7184351,5
40149,7184356,1
50989,7184357,4
31012,7184361,8
34557,7184369,2
25804,7184371,0
30903,7184371,0
226,7184371,7
31451,7184378,2
53010,7184380,3
31191,7184383,4
35754,7184387,1
4259,7184388,1
6521,7184389,7
31121,7184396,0
34450,7184396,964
3330593,7185360,5
4264,7185365,1
36774,7185366,5
53399,7185371,26
53660,7185397,22
158901,7185419,404
1224100,7185823,7
60864,7185830,5
52980,7185835,0
36803,7185835,287
1233530,7186122,2
13434,7186124,6
56823,7186130,6
53577,7186136,462
1470607,7186598,5
40357,7186603,741
2720191,7187344,7
63543,7187351,307
1482388,7187658,446
1342557,7188104,5
52950,7188109,6
52286,7188115,6
52318,7188121,745
2722282,7188866,5
45929,7188871,33
52105,7188904,5
52845,7188909,26
160774,7188935,21
185193,7188956,107
53844,7189063,279
1100063,7189342,48
435847,7189390,4
35776,7189394,8
77411,7189402,9
78904,7189411,228
765975,7189639,2
51851,7189641,8
38727,7189649,462
1476319,7190111,7
61922,7190118,7
65310,7190125,20
176908,7190145,3
32722,7190148,2
54460,7190150,204
496400,7190354,317
1501386,7190671,5
51341,7190676,151
59933,7190827,6
55989,7190833,5
52225,7190838,11
79546,7190849,18
160135,7190867,4
39018,7190871,70
81442,7190941,9
79539,7190950,10
54327,7190960,5186
1338427,7196146,304
1371141,7196450,492
1348518,7196942,320
1151731,7197262,456
1847089,7197718,281
1199428,7197999,425
1188034,7198424,283
1225455,7198707,349
1172959,7199056,460
1865515,7199516,492
1772851,7200008,426
1227405,7200434,293
1275570,7200727,457
1214988,7201184,325
1698806,7201509,464
1244292,7201973,473
1604261,7202446,285
1253582,7202731,515
1236973,7203246,242
1214085,7203488,292
1266469,7203780,470
1453512,7204250,510
1968242,7204760,682
1981100,7205442,305
1404163,7205747,279
1224644,7206026,434
1254669,7206460,294
1365416,7206754,540
2152606,7207294,448
1449841,7207742,539
2210725,7208281,490
1726666,7208771,296
1086851,7209067,427
1388917,7209494,472
1577512,7209966,302
1367121,7210268,489
1771805,7210757,309
1225903,7211066,708
2150908,7211774,787
3100873,7212561,483
1717239,7213044,449
1419510,7213493,512
1951728,7214005,503
1898203,7214508,456
1494067,7214964,343
1455933,7215307,657
2049535,7215964,534
2139187,7216498,304
1393489,7216802,433
1248458,7217235,1061
3944112,7218296,266
1038276,7218562,670
2100942,7219232,515
1938268,7219747,266
1030982,7220013,789
2803409,7220802,485
1690449,7221287,210
436964,7221497,47
407745,7221544,740
2653172,7222284,37
374650,7222321,231
744323,7222552,433
1328012,7222985,54
370080,7223039,207
563692,7223246,348
1131094,7223594,153
397375,7223747,47
392923,7223794,190
497339,7223984,61
414700,7224045,227
751431,7224272,72
639283,7224344,242
842897,7224586,226
696800,7224812,252
952108,7225064,238
818285,7225302,238
760826,7225540,204
655688,7225744,263
956287,7226007,69
629224,7226076,214
581033,7226290,2761
1244840,7229051,303
1403135,7229354,489
1411098,7229843,34
316615,7229877,452
1702697,7230329,233
760123,7230562,230
757000,7230792,236
758645,7231028,82
749205,7231110,230
760659,7231340,255
734736,7231595,53
484522,7231648,213
832196,7231861,255
981507,7232116,231
717002,7232347,223
689614,7232570,246
926256,7232816,252
936598,7233068,229
739843,7233297,6522
7540,7239819,0
746,7239819,2778
55340,7242597,63
78403,7242660,2
25347,7242662,15
27283,7242677,65
112236,7242742,40
73426,7242782,22
53411,7242804,12
16357,7242816,64
56254,7242880,1
46337,7242881,38
66640,7242919,42
75594,7242961,34
63179,7242995,24
33832,7243019,17
48687,7243036,81
58067,7243117,5
42738,7243122,15
61896,7243137,9
41736,7243146,5
47829,7243151,12
63223,7243163,20
58979,7243183,39
100941,7243222,22
74380,7243244,21
77368,7243265,14
34786,7243279,83
78376,7243362,4
41416,7243366,35
66863,7243401,6
56797,7243407,7
59268,7243414,12
105576,7243426,7
61739,7243433,9
77292,7243442,6
57245,7243448,18
67333,7243466,13
41859,7243479,21
70191,7243500,26
114200,7243526,16
60441,7243542,43
57167,7243585,6
61565,7243591,15
62799,7243606,8
72336,7243614,25
55109,7243639,4
41481,7243643,32
190057,7243675,8
73362,7243683,11
60084,7243694,6
53439,7243700,2
63664,7243702,17
47262,7243719,10
78104,7243729,92
54639,7243821,19
46067,7243840,9
46093,7243849,2
60054,7243851,12
61871,7243863,7
55988,7243870,6
62293,7243876,3
61538,7243879,10
52315,7243889,6
59731,7243895,7
40103,7243902,9
76933,7243911,7
60469,7243918,4
40346,7243922,6
50052,7243928,6
56935,7243934,8
78276,7243942,143
63803,7244085,22
64773,7244107,7
58474,7244114,0
2405,7244114,3
67186,7244117,10
50731,7244127,7
62406,7244134,8
79999,7244142,3
65994,7244145,12
67035,7244157,7
66066,7244164,8
70195,7244172,7
64891,7244179,6
52721,7244185,5
47740,7244190,151
61590,7244341,8
72366,7244349,7
61310,7244356,9
61641,7244365,8
71222,7244373,9
62222,7244382,8
73687,7244390,11
59733,7244401,23
77580,7244424,7
61748,7244431,13
61750,7244444,6
53621,7244450,4
37021,7244454,4
73558,7244458,11
59136,7244469,114
70185,7244583,18
57862,7244601,8
72702,7244609,8
75068,7244617,7
55880,7244624,6
62474,7244630,17
83181,7244647,12
57365,7244659,12
71971,7244671,6
54235,7244677,9
75029,7244686,7
62388,7244693,7
64525,7244700,7
68973,7244707,135
58626,7244842,7
61861,7244849,6
61400,7244855,11
73888,7244866,9
78132,7244875,8
54437,7244883,7
65611,7244890,19
73659,7244909,6
60429,7244915,12
62887,7244927,9
83180,7244936,8
69307,7244944,7
68288,7244951,7
57696,7244958,138
72320,7245096,42
73481,7245138,41
74694,7245179,11
62102,7245190,8
70406,7245198,9
77654,7245207,8
71024,7245215,10
63042,7245225,184
70427,7245409,21
67252,7245430,6
50511,7245436,9
73971,7245445,13
74759,7245458,7
61117,7245465,59
67337,7245524,153
71398,7245677,15
83044,7245692,8
74496,7245700,7
64848,7245707,9
81152,7245716,50
61550,7245766,163
83973,7245929,11
59453,7245940,3
54501,7245943,9
81622,7245952,7
60833,7245959,46
82812,7246005,170
75881,7246175,20
63289,7246195,5
51488,7246200,4
74954,7246204,13
74300,7246217,7
66687,7246224,184
70238,7246408,26
61140,7246434,12
67901,7246446,7
66682,7246453,8
67514,7246461,7
65650,7246468,35
63541,7246503,173
62100,7246676,10
69617,7246686,7
66462,7246693,13
64104,7246706,7
65023,7246713,7
67704,7246720,63
61127,7246783,118
47419,7246901,5
45196,7246906,17
64642,7246923,9
83826,7246932,8
70872,7246940,7
66561,7246947,4
73235,7246951,12
73143,7246963,7
60810,7246970,54
60550,7247024,142
48554,7247166,6
50223,7247172,10
78192,7247182,6
59475,7247188,8
73965,7247196,9
74273,7247205,8
74668,7247213,5
43998,7247218,46
79554,7247264,140
70161,7247404,13
64182,7247417,8
75353,7247425,11
62346,7247436,8
64524,7247444,9
83543,7247453,9
87591,7247462,8
72502,7247470,8
73257,7247478,1
4968,7247479,9
76545,7247488,8
72418,7247496,12
73460,7247508,5
45760,7247513,149
71196,7247662,8
67624,7247670,15
72750,7247685,9
80141,7247694,9
81029,7247703,8
73230,7247711,10
86710,7247721,7
62298,7247728,9
82641,7247737,22
198032,7247759,1
56332,7247760,0
226,7247760,181
71067,7247941,0
41431,7247941,26
54244,7247967,9
84873,7247976,11
96060,7247987,3
33108,7247990,8
71273,7247998,10
90670,7248008,14
123549,7248022,7
64862,7248029,4
42138,7248033,1
418,7248034,9
46181,7248043,178
91201,7248221,11716
30793,7259937,26
47095,7259963,1
51021,7259964,23
64486,7259987,6
50918,7259993,4
37259,7259997,4
38887,7260001,4
38213,7260005,6
49480,7260011,2
21929,7260013,6
53469,7260019,2
15028,7260021,6
57003,7260027,4
36866,7260031,7
60602,7260038,5
50481,7260043,266
34794,7260309,10
36153,7260319,4
36960,7260323,19
52107,7260342,22
134644,7260364,6
57069,7260370,6
58537,7260376,12
104629,7260388,5
42550,7260393,87
58877,7260480,2
9690,7260482,6
48951,7260488,6
54937,7260494,7
65603,7260501,5
43278,7260506,6
61860,7260512,11
60162,7260523,7
70039,7260530,14
71394,7260544,8
67132,7260552,7
60962,7260559,8
74165,7260567,5
44702,7260572,16
64128,7260588,15
59880,7260603,1
17861,7260604,8
68068,7260612,10
93306,7260622,101
42811,7260723,6
57498,7260729,15
62469,7260744,16
71772,7260760,23
54463,7260783,4
38023,7260787,5
45173,7260792,6
53948,7260798,6
31449,7260804,1
42271,7260805,19
94514,7260824,6
56054,7260830,15
57221,7260845,5
44482,7260850,6
54835,7260856,7
66375,7260863,11
59672,7260874,2
55134,7260876,6
52978,7260882,98
50591,7260980,5
54602,7260985,39
52992,7261024,16
71033,7261040,6
58460,7261046,7
60395,7261053,8
68698,7261061,8
72345,7261069,15
36473,7261084,7
62354,7261091,13
45255,7261104,6
54966,7261110,5
38683,7261115,6
55323,7261121,4
38075,7261125,5
40609,7261130,5
51868,7261135,5
43863,7261140,6
52986,7261146,135
55154,7261281,6
53720,7261287,5
50294,7261292,7
65655,7261299,7
60400,7261306,6
55716,7261312,17
108495,7261329,15
51465,7261344,5
41328,7261349,1438
56298,7262787,16
47979,7262803,7
64394,7262810,3
63502,7262813,5
36442,7262818,9
39859,7262827,12
68722,7262839,10
56476,7262849,12
55410,7262861,10
49032,7262871,6
57871,7262877,7
59186,7262884,96
68517,7262980,11
66770,7262991,5
32189,7262996,8
68959,7263004,42
72334,7263046,8
74239,7263054,7
66206,7263061,6
50821,7263067,7
68557,7263074,8
66928,7263082,6
56758,7263088,6
56863,7263094,5
43011,7263099,6
54489,7263105,4
38201,7263109,7
61435,7263116,6
52363,7263122,7
67404,7263129,5
43496,7263134,7
61392,7263141,145
71105,7263286,4
40557,7263290,12
52673,7263302,6
55962,7263308,6
58429,7263314,7
58588,7263321,8
65443,7263329,6
55612,7263335,6
55677,7263341,6
53899,7263347,6
55247,7263353,6
56443,7263359,7
64324,7263366,5
39852,7263371,6
55172,7263377,5
47627,7263382,138
72618,7263520,25
66823,7263545,2
61740,7263547,8
6531,7263555,4
66723,7263559,10
84224,7263569,8
72051,7263577,6
62004,7263583,7
63476,7263590,10
85265,7263600,7
62809,7263607,17
159662,7263624,6
49023,7263630,7
68163,7263637,0
484,7263637,151
83415,7263788,4
37520,7263792,18
93981,7263810,19
70648,7263829,0
39671,7263829,12
66535,7263841,12
73221,7263853,4
77051,7263857,15
87058,7263872,5
85002,7263877,4
43258,7263881,13
76012,7263894,1
5640,7263895,4
36724,7263899,152
177471,7264051,17
119373,7264068,6
54036,7264074,9
85247,7264083,9
77684,7264092,5
46506,7264097,3
70570,7264100,12
65111,7264112,7
70264,7264119,8
70114,7264127,7
60387,7264134,3
69220,7264137,141
50756,7264278,24
59041,7264302,5
48568,7264307,6
52899,7264313,7
69054,7264320,6
45556,7264326,4
72914,7264330,11
63875,7264341,33
53572,7264374,16
69311,7264390,3
13896,7264393,3
48507,7264396,10
72972,7264406,10
87602,7264416,7
65773,7264423,6
51771,7264429,113
71616,7264542,5
83257,7264547,5
49524,7264552,12
77014,7264564,14
83529,7264578,9
81877,7264587,5
79079,7264592,7
65729,7264599,7
61546,7264606,0
210,7264606,7
65814,7264613,9
84192,7264622,13
74624,7264635,3
71761,7264638,143
60420,7264781,25
85270,7264806,7
63912,7264813,2
55453,7264815,10
48665,7264825,6
61158,7264831,3
62036,7264834,8
77612,7264842,9
74513,7264851,9
51583,7264860,8
67843,7264868,6
58147,7264874,8
67645,7264882,8
72923,7264890,2
62900,7264892,152
40698,7265044,9
75855,7265053,8
10801,7265061,3
72380,7265064,9
68174,7265073,8
70620,7265081,4
35104,7265085,3
31718,7265088,3
30435,7265091,1
33913,7265092,6
26597,7265098,4
32355,7265102,3
31825,7265105,4
32344,7265109,3
32556,7265112,4
31899,7265116,3
28736,7265119,3
30869,7265122,1
35039,7265123,7
30956,7265130,3
29912,7265133,3
31132,7265136,4
31225,7265140,3
31966,7265143,135
32538,7265278,1
30405,7265279,3
31500,7265282,26
84885,7265308,4
32819,7265312,3
32457,7265315,4
36588,7265319,3
35030,7265322,1
29958,7265323,6
31137,7265329,1
31453,7265330,3
32514,7265333,5
34330,7265338,3
34699,7265341,3
